country,self_identification,experience_range,salary_range,tech_do
United States,Engineer; Sr. Developer; Expert; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000",Java; JavaScript; Python; SQL
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,2 - 5 years,"$100,000 - $110,000",Clojure; JavaScript; Ruby; SQL
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer; Full Stack Overflow Developer,2 - 5 years,"$100,000 - $110,000",C++; C#; Java
United States,Sr. Developer; Full-stack Developer,2 - 5 years,"$100,000 - $110,000",Arduino / Raspberry Pi; C#; JavaScript; Ruby; SQL; SQL Server
United States,Engineer; Programmer; Sr. Developer; Rockstar; Ninja; Guru; Expert; Hacker,6 - 10 years,"$100,000 - $110,000",Arduino / Raspberry Pi; C; C++; JavaScript; SQL; SQL Server; Visual Basic
United States,Engineer,2 - 5 years,"$100,000 - $110,000","Cloud (AWS, GAE, Azure, etc.); Java; Python"
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,6 - 10 years,"$100,000 - $110,000",CoffeeScript; JavaScript; Python; SQL
Canada,Sr. Developer; Manager,11+ years,"$100,000 - $110,000",C#; Java; SQL; SQL Server
United States,Developer; Engineer; Programmer,6 - 10 years,"$100,000 - $110,000",JavaScript; Node.js; Redis; Scala; Spark
United States,Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",AngularJS; C#; Java; JavaScript; SQL Server
United States,Engineer; Programmer; Sr. Developer; Manager; Guru; Expert; Hacker,11+ years,"$100,000 - $110,000",C; C++; JavaScript; Perl; PHP; Python; SQL
Denmark,Developer; Programmer; Sr. Developer; Manager; Expert; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000",JavaScript; LAMP; PHP; SQL; WordPress
Switzerland,Developer; Engineer,6 - 10 years,"$100,000 - $110,000",C; Perl; Python
United Kingdom,Developer; Engineer; Programmer; Sr. Developer; Hacker,11+ years,"$100,000 - $110,000",iOS; Java; JavaScript; Salesforce; Swift
United Kingdom,Developer; Engineer; Programmer; Sr. Developer; Expert; Hacker,11+ years,"$100,000 - $110,000",Scala
United States,Developer,6 - 10 years,"$100,000 - $110,000",Android; C++; C#; JavaScript; Python
United States,Developer; Engineer; Programmer; Sr. Developer; Manager; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000","AngularJS; Cassandra; CoffeeScript; Clojure; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; ReactJS; Ruby"
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",C#; SQL Server
United States,Developer; Manager,2 - 5 years,"$100,000 - $110,000",Cassandra; Java; SQL
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000",C; C++; C#; PHP
United States,Developer; Programmer; Sr. Developer,2 - 5 years,"$100,000 - $110,000",Salesforce
United States,Ninja,2 - 5 years,"$100,000 - $110,000",AngularJS; C#; JavaScript; MongoDB; Node.js; Redis; SQL
United States,Engineer; Programmer,6 - 10 years,"$100,000 - $110,000",JavaScript; Perl; PHP; Python; SQL; SQL Server; WordPress
Australia,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",AngularJS; C#; Cassandra; Hadoop; Java; JavaScript; Node.js; ReactJS; SQL; SQL Server
United States,Engineer; Programmer; Sr. Developer; Rockstar; Ninja; Guru,11+ years,"$100,000 - $110,000",C#; SQL
Australia,Developer; Programmer; Sr. Developer; Manager; Full-stack Developer,11+ years,"$100,000 - $110,000",C#; Java; JavaScript; MongoDB; SQL; SQL Server
United States,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Ninja; Guru; Expert; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000",Arduino / Raspberry Pi; AngularJS; C; C++; C#; JavaScript; SQL; SQL Server; Visual Basic
Finland,Sr. Developer; Manager; Rockstar; Expert,11+ years,"$100,000 - $110,000","Arduino / Raspberry Pi; C; C++; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; MongoDB; Node.js; Objective-C; Ruby; Scala; Swift"
Spain,Sr. Developer,11+ years,"$100,000 - $110,000",
Switzerland,Developer; Programmer; Sr. Developer,6 - 10 years,"$100,000 - $110,000",AngularJS; JavaScript; Node.js
Switzerland,Engineer; Expert,6 - 10 years,"$100,000 - $110,000",C++; JavaScript; MongoDB; Node.js; Python
United States,Engineer; Sr. Developer,11+ years,"$100,000 - $110,000",C#; SQL Server
United States,Developer; Engineer; Programmer; Sr. Developer; Expert; Full-stack Developer; Full Stack Overflow Developer; Hacker,11+ years,"$100,000 - $110,000",Android; Arduino / Raspberry Pi; Java; Python; SQL; SQL Server
United States,Engineer; Rockstar; Hacker,11+ years,"$100,000 - $110,000",C; Matlab; Perl; R; Visual Basic
Macedonia,Manager,6 - 10 years,"$100,000 - $110,000",C#; SQL
United States,Manager,11+ years,"$100,000 - $110,000",Android; C++; C#; Java; Python; SQL; SQL Server
United States,Engineer; Programmer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",Android; C#; Java; SQL
United States,Developer; Engineer; Programmer; Ninja; Hacker,6 - 10 years,"$100,000 - $110,000",Java; JavaScript; PHP; Python; ReactJS; Redis
United States,Engineer,6 - 10 years,"$100,000 - $110,000",C; Python; Rust
United States,Developer; Engineer; Programmer; Sr. Developer; Ninja; Full-stack Developer; Full Stack Overflow Developer; Hacker,2 - 5 years,"$100,000 - $110,000",AngularJS; CoffeeScript; JavaScript; Ruby
United States,Engineer,6 - 10 years,"$100,000 - $110,000",Java; JavaScript; Perl
United Kingdom,Developer; Rockstar,6 - 10 years,"$100,000 - $110,000",JavaScript; LAMP; PHP; SQL; SQL Server; WordPress
Canada,Sr. Developer,11+ years,"$100,000 - $110,000","C#; Cloud (AWS, GAE, Azure, etc.); MongoDB; SQL Server"
Israel,Developer; Programmer; Sr. Developer,,"$100,000 - $110,000",Java
Israel,Developer; Engineer; Programmer; Sr. Developer; Expert,6 - 10 years,"$100,000 - $110,000","C; C++; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; Python"
Norway,Developer; Programmer; Rockstar; Expert; Full-stack Developer,11+ years,"$100,000 - $110,000","C#; Cloud (AWS, GAE, Azure, etc.); SQL; SQL Server"
Philippines,Developer; Engineer; Programmer; Manager,11+ years,"$100,000 - $110,000",Node.js; PHP; R; SQL; SQL Server; Visual Basic
Switzerland,Engineer; Programmer,11+ years,"$100,000 - $110,000",SQL Server
United Kingdom,Engineer; Sr. Developer,11+ years,"$100,000 - $110,000",Java; JavaScript
United States,Developer; Programmer; Full-stack Developer,2 - 5 years,"$100,000 - $110,000","Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Node.js; Ruby"
United States,Developer; Engineer; Programmer; Sr. Developer,6 - 10 years,"$100,000 - $110,000",Java; Matlab; Python
United States,Developer,11+ years,"$100,000 - $110,000","AngularJS; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript"
United States,Developer; Engineer; Sr. Developer,6 - 10 years,"$100,000 - $110,000",Arduino / Raspberry Pi; C#; iOS; Swift
United States,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Ninja; Full-stack Developer; Hacker,6 - 10 years,"$100,000 - $110,000",AngularJS; C#; SQL Server
United States,Engineer; Sr. Developer; Rockstar,11+ years,"$100,000 - $110,000",C; C#; Java; JavaScript; LAMP; Node.js; SQL
United States,Developer; Engineer; Programmer; Sr. Developer,2 - 5 years,"$100,000 - $110,000","C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; SQL; SQL Server"
United States,Developer; Engineer; Programmer; Sr. Developer; Ninja; Guru; Expert; Full-stack Developer; Hacker,6 - 10 years,"$100,000 - $110,000",AngularJS; C#; CoffeeScript; JavaScript; MongoDB; Node.js; Python; SQL Server
United States,Programmer; Hacker,6 - 10 years,"$100,000 - $110,000","Cloud (AWS, GAE, Azure, etc.); LAMP; R; SQL"
United States,Developer; Engineer; Sr. Developer,6 - 10 years,"$100,000 - $110,000",AngularJS; C#; Java; JavaScript; PHP; SQL; SQL Server
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",CoffeeScript; JavaScript; LAMP; Node.js; PHP
Netherlands,Engineer,11+ years,"$100,000 - $110,000","Arduino / Raspberry Pi; C++; C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; R; Redis; SQL; SQL Server; Visual Basic"
United States,Developer; Engineer; Programmer; Sr. Developer; Ninja; Full-stack Developer,11+ years,"$100,000 - $110,000",C#; JavaScript; LAMP; Node.js; PHP; Python; ReactJS; SharePoint; SQL Server; Visual Basic
United States,Developer; Engineer; Programmer,2 - 5 years,"$100,000 - $110,000",Java; Python
United States,Developer; Manager,6 - 10 years,"$100,000 - $110,000",C#; SQL; SQL Server
Australia,Sr. Developer,2 - 5 years,"$100,000 - $110,000",iOS; Redis; Ruby
Denmark,Developer; Programmer; Full-stack Developer; Full Stack Overflow Developer,6 - 10 years,"$100,000 - $110,000",C#; Clojure; SQL; SQL Server; Windows Phone
Israel,Developer; Engineer; Programmer; Expert; Hacker,11+ years,"$100,000 - $110,000",C++; Hadoop; Java; JavaScript; Python; R; Scala; Spark; SQL
United States,Developer; Programmer; Sr. Developer; Full-stack Developer,6 - 10 years,"$100,000 - $110,000",AngularJS; Go; Java; JavaScript; MongoDB; Node.js; R; Redis; Ruby; SQL
United States,Developer; Full-stack Developer,6 - 10 years,"$100,000 - $110,000",AngularJS; JavaScript; Ruby
United States,Engineer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",C#; SQL; SQL Server; Visual Basic
United States,Engineer; Programmer; Ninja; Full-stack Developer,6 - 10 years,"$100,000 - $110,000",
United States,Developer; Engineer; Programmer; Sr. Developer; Manager; Rockstar; Ninja; Guru; Expert; Full-stack Developer; Full Stack Overflow Developer; Hacker,11+ years,"$100,000 - $110,000",JavaScript; LAMP; PHP; Python; SharePoint; SQL; WordPress
United States,Sr. Developer,6 - 10 years,"$100,000 - $110,000",AngularJS; Cordova; iOS; Java; JavaScript; Node.js; SQL; Swift
United States,Engineer; Manager; Expert,11+ years,"$100,000 - $110,000","C++; Cloud (AWS, GAE, Azure, etc.); JavaScript; Python"
United States,Developer; Engineer; Programmer; Sr. Developer,11+ years,"$100,000 - $110,000",AngularJS; Java; JavaScript; MongoDB; Node.js; Salesforce; Spark
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",C#; JavaScript; Node.js; ReactJS; Redis; SQL; SQL Server
United States,Developer,11+ years,"$100,000 - $110,000",C++; C#
United States,Sr. Developer; Manager; Full-stack Developer,11+ years,"$100,000 - $110,000","C#; Cordova; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; LAMP; SQL; SQL Server; Visual Basic"
Australia,Developer; Engineer; Programmer; Sr. Developer,11+ years,"$100,000 - $110,000",Java; Scala; SQL
France,Developer,11+ years,"$100,000 - $110,000","AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; Redis; SQL Server"
United States,Developer; Engineer; Programmer; Rockstar; Full-stack Developer,11+ years,"$100,000 - $110,000",AngularJS; CoffeeScript; JavaScript; PHP; Ruby; SQL
Switzerland,Developer; Sr. Developer; Manager; Guru; Expert,11+ years,"$100,000 - $110,000",C; C++; Python
United States,Developer; Engineer; Programmer; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000",C#; JavaScript; LAMP; PHP; ReactJS; SharePoint; SQL; SQL Server; WordPress
United States,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Ninja; Guru; Expert; Full-stack Developer; Hacker,6 - 10 years,"$100,000 - $110,000",JavaScript; LAMP; PHP; Redis; SQL; SQL Server; WordPress
Canada,Programmer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",AngularJS; JavaScript; MongoDB; SQL
Canada,Sr. Developer; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000",JavaScript; Perl; SQL
Netherlands,Engineer; Sr. Developer; Manager; Expert,11+ years,"$100,000 - $110,000",Android; C++
United Kingdom,Developer; Engineer; Programmer; Sr. Developer,11+ years,"$100,000 - $110,000",Android; Haskell; Java; Scala
United States,Developer; Engineer,1 - 2 years,"$100,000 - $110,000",C; C++
United States,Developer; Engineer; Programmer,6 - 10 years,"$100,000 - $110,000",Clojure; Hadoop; Java; JavaScript; Node.js; Scala; SQL
United States,Developer; Engineer; Programmer; Sr. Developer; Expert; Full-stack Developer,6 - 10 years,"$100,000 - $110,000",Arduino / Raspberry Pi; JavaScript; LAMP; MongoDB; Node.js; PHP; Python; ReactJS; Redis; SQL
United States,Developer; Sr. Developer; Manager,6 - 10 years,"$100,000 - $110,000",AngularJS; C#; JavaScript; SQL; SQL Server
United States,Engineer; Sr. Developer,11+ years,"$100,000 - $110,000",C; C++
United States,Developer; Programmer,1 - 2 years,"$100,000 - $110,000",Hadoop; R; Scala; Spark; SQL
United States,Developer; Programmer; Sr. Developer; Full-stack Developer; Hacker,11+ years,"$100,000 - $110,000",AngularJS; Java; JavaScript; SQL
United States,Developer; Programmer; Sr. Developer; Full-stack Developer,6 - 10 years,"$100,000 - $110,000",C#; JavaScript; SQL; SQL Server
Norway,Developer; Programmer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",C#; Java; JavaScript
United States,Developer; Engineer; Full-stack Developer,1 - 2 years,"$100,000 - $110,000",JavaScript; Node.js
United States,Developer; Engineer; Programmer,2 - 5 years,"$100,000 - $110,000",JavaScript
Canada,Developer; Programmer; Sr. Developer; Expert,11+ years,"$100,000 - $110,000",Ruby
United States,Developer; Programmer; Sr. Developer; Guru; Expert; Full-stack Developer,11+ years,"$100,000 - $110,000",AngularJS; JavaScript; Node.js
United States,Sr. Developer; Manager; Ninja; Full-stack Developer,11+ years,"$100,000 - $110,000",AngularJS; C#; JavaScript; Redis; SQL; SQL Server; Swift; Windows Phone
Denmark,Developer,6 - 10 years,"$100,000 - $110,000","Android; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; SQL; SQL Server"
United States,Developer,11+ years,"$100,000 - $110,000",C#; Perl; Python; SQL; SQL Server
Australia,Developer; Engineer; Full-stack Developer,6 - 10 years,"$100,000 - $110,000",Java; LAMP; PHP; Python; SQL
Canada,Developer; Sr. Developer; Full-stack Developer,11+ years,"$100,000 - $110,000",AngularJS; Java; JavaScript; SQL
Germany,Developer; Engineer; Programmer; Sr. Developer; Expert; Hacker,11+ years,"$100,000 - $110,000",Arduino / Raspberry Pi; Java
Taiwan,Engineer; Sr. Developer; Manager,11+ years,"$100,000 - $110,000","Cloud (AWS, GAE, Azure, etc.); Python"
United Kingdom,Developer,11+ years,"$100,000 - $110,000",iOS; Swift
United Kingdom,Developer; Engineer; Programmer; Sr. Developer; Manager,6 - 10 years,"$100,000 - $110,000",Java
United States,Engineer; Sr. Developer,11+ years,"$100,000 - $110,000",Java; Scala; SQL
United States,Sr. Developer,6 - 10 years,"$100,000 - $110,000",AngularJS; C#; iOS; JavaScript; LAMP; PHP; Python; Ruby; SQL
United States,Developer; Programmer; Sr. Developer,11+ years,"$110,000 - $120,000",C++
United Kingdom,Sr. Developer,6 - 10 years,"$110,000 - $120,000",Java; SQL
United States,Programmer; Sr. Developer; Guru; Expert; Full-stack Developer,11+ years,"$110,000 - $120,000",JavaScript
United States,Developer; Engineer; Programmer,2 - 5 years,"$110,000 - $120,000",iOS; Objective-C; Swift
United States,Engineer; Sr. Developer; Full-stack Developer,11+ years,"$110,000 - $120,000",AngularJS; Java; JavaScript
United States,Developer; Manager,6 - 10 years,"$110,000 - $120,000",AngularJS; JavaScript; Node.js; PHP; Python
United States,Developer,11+ years,"$110,000 - $120,000",iOS; Objective-C; Swift
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,6 - 10 years,"$110,000 - $120,000","AngularJS; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Node.js; ReactJS; Redis; Ruby; SQL"
United States,Developer; Engineer; Programmer; Full-stack Developer,2 - 5 years,"$110,000 - $120,000","AngularJS; C++; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; MongoDB; Node.js; ReactJS; Redis; Ruby; SQL"
China,Developer; Programmer; Manager,11+ years,"$110,000 - $120,000",C; C++; iOS; Objective-C; Python
United States,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,11+ years,"$110,000 - $120,000",Android; CoffeeScript; Java; JavaScript; Node.js; Python; Ruby
United States,Developer; Engineer; Programmer,2 - 5 years,"$110,000 - $120,000",C++
Belgium,Developer; Engineer; Programmer; Sr. Developer; Manager; Ninja; Expert; Hacker,11+ years,"$110,000 - $120,000",C#; iOS; Java; Objective-C; PHP; Python; SQL; SQL Server; Swift
United States,Developer; Engineer; Programmer,2 - 5 years,"$110,000 - $120,000",C++; Java; PHP; ReactJS
United States,Developer,11+ years,"$110,000 - $120,000",Hadoop; Java; LAMP; PHP; Python; Scala; Spark; SQL
France,Developer; Engineer; Programmer; Sr. Developer; Manager; Rockstar; Ninja; Guru; Expert; Full-stack Developer,11+ years,"$110,000 - $120,000",JavaScript; Node.js; ReactJS; Redis; SQL
United States,Sr. Developer; Full-stack Developer,11+ years,"$110,000 - $120,000",AngularJS; C#; JavaScript; Node.js; Ruby
United States,Engineer; Programmer,6 - 10 years,"$110,000 - $120,000",Arduino / Raspberry Pi; C; C++; Matlab; Python; SQL; Visual Basic
United States,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Guru; Expert,6 - 10 years,"$110,000 - $120,000",Android; Java
United States,Sr. Developer; Rockstar; Ninja,11+ years,"$110,000 - $120,000",C#; SQL; SQL Server
United States,Programmer; Hacker,11+ years,"$110,000 - $120,000",C#; Clojure; JavaScript; Scala; Spark
United States,Developer; Engineer; Programmer; Sr. Developer; Manager; Full-stack Developer,11+ years,"$110,000 - $120,000","Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; LAMP; Node.js; PHP; ReactJS; SQL; SQL Server"
United Kingdom,Engineer,11+ years,"$110,000 - $120,000",C++; MongoDB; Python; Redis
United States,Engineer; Sr. Developer; Manager; Full-stack Developer,11+ years,"$110,000 - $120,000",AngularJS; C#; JavaScript
